job_id,title,company,location,description,skills,role_family,raw_title,title_short,country,schedule_type,work_from_home,source
1472,Data Engineer Business Intelligence (m/w/d),BAUR Versand,"Weismain, Germany","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Germany. Skills: airflow, github, python, sql.",airflow;github;python;sql,bi,Data Engineer Business Intelligence (m/w/d),Data Engineer,Germany,Full-time,False,lukebarousse/data_jobs
1473,Data Engineer-Business Intelligence Entwickler bei einem...,Kühn Personalberatung.,"Memmingen, Germany","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Germany. Skills: airflow, azure, snowflake, sql.",airflow;azure;snowflake;sql,bi,Data Engineer-Business Intelligence Entwickler bei einem...,Data Engineer,Germany,Full-time,False,lukebarousse/data_jobs
1474,Sr. Enterprise Reporting Analyst,Thornburg Investment Management,"Santa Fe, NM","Title short: Senior Data Analyst. Schedule: Full-time. Remote: False. Country: Sudan. Skills: excel, power bi, powerpoint, sql, ssrs, word.",excel;power bi;powerpoint;sql;ssrs;word,bi,Sr. Enterprise Reporting Analyst,Senior Data Analyst,Sudan,Full-time,False,lukebarousse/data_jobs
1475,Senior Software Engineer - Business Intelligence,Vhi,Ireland,"Title short: Software Engineer. Schedule: Full-time. Remote: False. Country: Ireland. Skills: aws, kafka, linux, microstrategy, oracle, shell, ssis, tableau.",aws;kafka;linux;microstrategy;oracle;shell;ssis;tableau,bi,Senior Software Engineer - Business Intelligence,Software Engineer,Ireland,Full-time,False,lukebarousse/data_jobs
1476,Senior Data and Reporting Analyst,Kforce Inc,"Montebello, CA","Title short: Senior Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: sql, sql server, ssrs, t-sql, tableau.",sql;sql server;ssrs;t-sql;tableau,bi,Senior Data and Reporting Analyst,Senior Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
1477,"Senior Data Engineer, Business Intelligence",Bell,"Montreal, QC, Canada","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: Canada. Skills: alteryx, c++, hadoop, java, kafka, oracle, python, sas, scala, spark, sql.",alteryx;c++;hadoop;java;kafka;oracle;python;sas;scala;spark;sql,bi,"Senior Data Engineer, Business Intelligence",Senior Data Engineer,Canada,Full-time,False,lukebarousse/data_jobs
1478,"Data Engineer - Process Mining, Masterdata och Business Intelligence",CGI,"Linköping, Sweden","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sweden. Skills: aws, azure, python, qlik, sql, tableau.",aws;azure;python;qlik;sql;tableau,bi,"Data Engineer - Process Mining, Masterdata och Business Intelligence",Data Engineer,Sweden,Full-time,False,lukebarousse/data_jobs
1479,Senior Business Intelligence Data Analyst,CommerceHub,Anywhere,"Title short: Senior Data Analyst. Schedule: Full-time. Remote: True. Country: United States. Skills: aws, dax, excel, gitlab, power bi, python, redshift, t-sql.",aws;dax;excel;gitlab;power bi;python;redshift;t-sql,bi,Senior Business Intelligence Data Analyst,Senior Data Analyst,United States,Full-time,True,lukebarousse/data_jobs
1480,Data Engineer - Business Intelligence Domain,Decision Tree Analytics,"Gurugram, Haryana, India","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: aws, azure, excel, nosql, redshift, snowflake, sql.",aws;azure;excel;nosql;redshift;snowflake;sql,bi,Data Engineer - Business Intelligence Domain,Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1481,Sr. Data Reporting Analyst,PamTen Inc,"San Jose, CA","Title short: Senior Data Analyst. Schedule: Full-time and Contractor. Remote: False. Country: United States. Skills: power bi, sharepoint, sql, sql server, ssis, ssrs, t-sql.",power bi;sharepoint;sql;sql server;ssis;ssrs;t-sql,bi,Sr. Data Reporting Analyst,Senior Data Analyst,United States,Full-time and Contractor,False,lukebarousse/data_jobs
1482,Senior Data & Reporting Analyst,ICON,India,"Title short: Senior Data Analyst. Schedule: Full-time. Remote: False. Country: India. Skills: excel, powerpoint, tableau.",excel;powerpoint;tableau,bi,Senior Data & Reporting Analyst,Senior Data Analyst,India,Full-time,False,lukebarousse/data_jobs
1483,Senior Reporting Analyst,Infodrive Solutions Sdn Bhd,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Title short: Senior Data Analyst. Schedule: Full-time. Remote: False. Country: Malaysia. Skills: excel, gcp, power bi, sap, sql, ssis, vba.",excel;gcp;power bi;sap;sql;ssis;vba,bi,Senior Reporting Analyst,Senior Data Analyst,Malaysia,Full-time,False,lukebarousse/data_jobs
1484,Business Intelligence Engineer - Embedded Software,Brunel Australasia,"Perth WA, Australia","Title short: Software Engineer. Schedule: Contractor. Remote: False. Country: Australia. Skills: azure, sql, sql server, ssis.",azure;sql;sql server;ssis,bi,Business Intelligence Engineer - Embedded Software,Software Engineer,Australia,Contractor,False,lukebarousse/data_jobs
1485,"Data Reporting Analyst, Sr",City of Atlanta,"Atlanta, GA","Title short: Senior Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: flow, python, r, visual basic.",flow;python;r;visual basic,bi,"Data Reporting Analyst, Sr",Senior Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
1486,"Data/Reporting Analyst, Sr.",City of Atlanta,"Atlanta, GA","Title short: Senior Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: excel, flow, oracle, sharepoint.",excel;flow;oracle;sharepoint,bi,"Data/Reporting Analyst, Sr.",Senior Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
1487,Business Intelligence Data Engineer,AXEPTA SA,"Geneva, Switzerland","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Switzerland. Skills: airflow, azure, bigquery, databricks, git, gitlab, kafka, snowflake, spark, sql.",airflow;azure;bigquery;databricks;git;gitlab;kafka;snowflake;spark;sql,bi,Business Intelligence Data Engineer,Data Engineer,Switzerland,Full-time,False,lukebarousse/data_jobs
1488,"Senior Reporting Analyst - SQL, Alteryx and Tableau",LabCorp,"Birmingham, AL","Title short: Senior Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: alteryx, sql, tableau.",alteryx;sql;tableau,bi,"Senior Reporting Analyst - SQL, Alteryx and Tableau",Senior Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
1489,Data Engineer-Business Intelligence,IBM,"Quezon City, Metro Manila, Philippines","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Philippines. Skills: azure, cognos, ibm cloud, microstrategy, power bi, tableau.",azure;cognos;ibm cloud;microstrategy;power bi;tableau,bi,Data Engineer-Business Intelligence,Data Engineer,Philippines,Full-time,False,lukebarousse/data_jobs
1490,"Data Engineer (Data Warehouse), Business Intelligence",Shopee,"Jakarta, Indonesia","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Indonesia. Skills: python, scala, spark, sql, unix.",python;scala;spark;sql;unix,bi,"Data Engineer (Data Warehouse), Business Intelligence",Data Engineer,Indonesia,Full-time,False,lukebarousse/data_jobs
1491,Business Intelligence – Data Engineer,Smartedge Solutions Ltd,"Watford, UK","Title short: Data Engineer. Schedule: Full-time and Contractor. Remote: False. Country: United Kingdom. Skills: aws, git, java, jenkins, sap, scala, spark, sql, ssis, terraform.",aws;git;java;jenkins;sap;scala;spark;sql;ssis;terraform,bi,Business Intelligence – Data Engineer,Data Engineer,United Kingdom,Full-time and Contractor,False,lukebarousse/data_jobs
1492,Senior Data Engineer - Business Intelligence,Basedraw,"Pune, Maharashtra, India","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: aws, azure, nosql, power bi, snowflake, sql, ssis, tableau.",aws;azure;nosql;power bi;snowflake;sql;ssis;tableau,bi,Senior Data Engineer - Business Intelligence,Senior Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1493,Data Engineer (w/m/d) Business Intelligence Microsoft,BE-terna GmbH,Germany   (+3 others),"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Germany. Skills: dax, power bi, sql.",dax;power bi;sql,bi,Data Engineer (w/m/d) Business Intelligence Microsoft,Data Engineer,Germany,Full-time,False,lukebarousse/data_jobs
1494,Senior Data and Reporting Analyst,Prime Therapeutics,"Austin, TX","Title short: Senior Data Analyst. Schedule: Full-time. Remote: False. Country: United States. Skills: cognos, crystal, excel, ms access, sas, sql.",cognos;crystal;excel;ms access;sas;sql,bi,Senior Data and Reporting Analyst,Senior Data Analyst,United States,Full-time,False,lukebarousse/data_jobs
1495,Business Intelligence Data Engineer,Eolas Recruitment,"Dublin, Ireland","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Ireland. Skills: aws, azure, gcp, hadoop, java, power bi, python, spark, sql, sql server, t-sql, tableau.",aws;azure;gcp;hadoop;java;power bi;python;spark;sql;sql server;t-sql;tableau,bi,Business Intelligence Data Engineer,Data Engineer,Ireland,Full-time,False,lukebarousse/data_jobs
1496,Business Intelligence Developer (Tableau+SSRS),Global Mobility Services,Anywhere,"Title short: Software Engineer. Schedule: Contractor. Remote: True. Country: India. Skills: sql, sql server, ssrs, tableau.",sql;sql server;ssrs;tableau,bi,Business Intelligence Developer (Tableau+SSRS),Software Engineer,India,Contractor,True,lukebarousse/data_jobs
1497,Data Engineer: Business Intelligence,IBM,"Bengaluru, Karnataka, India","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: ibm cloud, tableau, unix.",ibm cloud;tableau;unix,bi,Data Engineer: Business Intelligence,Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1498,"Data Warehouse Reporting Analyst, Sr.",Impresiv Health,Anywhere,"Title short: Senior Data Analyst. Schedule: Full-time and Temp work. Remote: True. Country: United States. Skills: cognos, excel, microstrategy, outlook, power bi, powerpoint, sql, sql server, ssrs, tableau, word.",cognos;excel;microstrategy;outlook;power bi;powerpoint;sql;sql server;ssrs;tableau;word,bi,"Data Warehouse Reporting Analyst, Sr.",Senior Data Analyst,United States,Full-time and Temp work,True,lukebarousse/data_jobs
1499,Senior Data Engineer (Business Intelligence),WSH EXPERTS PTE. LTD.,Singapore,Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: Singapore. Skills: tableau.,tableau,bi,Senior Data Engineer (Business Intelligence),Senior Data Engineer,Singapore,Full-time,False,lukebarousse/data_jobs
1500,Data Engineer-Business Intelligence (IC),IBM,"Casablanca, Morocco","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Morocco. Skills: azure, ibm cloud, jira, power bi, tableau.",azure;ibm cloud;jira;power bi;tableau,bi,Data Engineer-Business Intelligence (IC),Data Engineer,Morocco,Full-time,False,lukebarousse/data_jobs
1501,"Data Engineer/Scientist/Analyst, Mid or Senior (m/f/x)",ALPHA Augmented Services,"Berlin, Germany","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Germany. Skills: airflow, azure, c#, dax, docker, jenkins, kubernetes, python, sql.",airflow;azure;c#;dax;docker;jenkins;kubernetes;python;sql,data_engineering,"Data Engineer/Scientist/Analyst, Mid or Senior (m/f/x)",Data Engineer,Germany,Full-time,False,lukebarousse/data_jobs
1502,Data Engineer- Sr Jobs,Kristina Daniel,"Washington, DC","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: ansible, aws, bash, git, gitlab, jenkins, oracle, puppet, python.",ansible;aws;bash;git;gitlab;jenkins;oracle;puppet;python,data_engineering,Data Engineer- Sr Jobs,Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1503,GCP Data Engineer,smart folks inc,Anywhere,"Title short: Data Engineer. Schedule: Contractor and Temp work. Remote: True. Country: United States. Skills: gcp, python, sql.",gcp;python;sql,data_engineering,GCP Data Engineer,Data Engineer,United States,Contractor and Temp work,True,lukebarousse/data_jobs
1504,Senior Data Engineer  - GCP Cloud,"Miracle Software Systems, Inc","Dearborn, MI","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: bigquery, gcp, hadoop, java, python, sql, sql server.",bigquery;gcp;hadoop;java;python;sql;sql server,data_engineering,Senior Data Engineer  - GCP Cloud,Senior Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1505,Data Engineer,Zitec,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: Romania. Skills: airflow, aws, azure, bigquery, databricks, gcp, kafka, nosql, redshift, spark, sql.",airflow;aws;azure;bigquery;databricks;gcp;kafka;nosql;redshift;spark;sql,data_engineering,Data Engineer,Data Engineer,Romania,Full-time,True,lukebarousse/data_jobs
1506,Erfahrene*r Data Engineer*in (m/w/d),ROCKEN®,"Basel, Switzerland","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Switzerland. Skills: azure, databricks, python, spark.",azure;databricks;python;spark,data_engineering,Erfahrene*r Data Engineer*in (m/w/d),Data Engineer,Switzerland,Full-time,False,lukebarousse/data_jobs
1507,Data Engineer,Philips,"Colorado Springs, CO   (+3 others)","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: python, qlik.",python;qlik,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1508,Senior Data Engineer,Nayya,"New York, NY","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, fastapi, flask, go, javascript, python, ruby, sql, terraform.",aws;fastapi;flask;go;javascript;python;ruby;sql;terraform,data_engineering,Senior Data Engineer,Senior Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1509,Data Engineer,Oowlish,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Brazil. Skills: mongodb.,mongodb,data_engineering,Data Engineer,Data Engineer,Brazil,Full-time,False,lukebarousse/data_jobs
1510,Data Engineer,Orion Group,"Aberdeen, UK","Title short: Data Engineer. Schedule: Temp work. Remote: False. Country: United Kingdom. Skills: power bi, python, sql.",power bi;python;sql,data_engineering,Data Engineer,Data Engineer,United Kingdom,Temp work,False,lukebarousse/data_jobs
1511,Big Data Engineer,Hexaware Technologies,"Pune, Maharashtra, India","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: azure, databricks, mysql, powershell, python, sql, sql server.",azure;databricks;mysql;powershell;python;sql;sql server,data_engineering,Big Data Engineer,Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1512,Data Engineer / Développeur·euse Big Data F/H,onepoint,"Nantes, France","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: France. Skills: airflow, aws, azure, cassandra, docker, elasticsearch, gcp, hadoop, java, kafka, kubernetes, mongodb, neo4j, python, scala, spark, sql.",airflow;aws;azure;cassandra;docker;elasticsearch;gcp;hadoop;java;kafka;kubernetes;mongodb;neo4j;python;scala;spark;sql,data_engineering,Data Engineer / Développeur·euse Big Data F/H,Data Engineer,France,Full-time,False,lukebarousse/data_jobs
